Anúncio,Ano,Edição,Página,Coluna(s) ocupadas,Número de Colunas,Orientação,Orientação (Original),# Linhas,Tamanho,Observação
o_maior_successo_da_epoca_petrolectrina,1883,98,4,1,1,↥,,,,
empigens_darthros_pilulas_sulphurosas,1883,98,4,1,1,↥,,,,
thesoiro_garganta_pastilhas_gicquel,1883,98,4,"2,3",2,↥,,,,
oleo_ducoux_comprido,1883,98,4,2,1,↥,,,,
molestias_da_pelle_licor_vegetal_depurativo_ferreira_barreto,1883,98,4,3,1,↥,,,,
peitoral_anacahuita,1883,98,4,3,1,↥,,,,
vinho_chassaing,1883,98,4,3,1,↥,,,,
elixir_vegetal_depurativo_pilulas_sulphurosas,1883,98,4,4,1,↥,,,,
vermifugo_b_a_fahnestock,1883,98,4,5,1,↤,↤,,,
peitoral_cereja_ayer,1883,100,3,4,1,↥,,,,
vinho_xarope_dusart_moldura_quadrada,1883,100,4,"2,3,4",3,↥,,,,
vinho_quinado_dr_macleod,1883,100,4,3,1,↥,,,,
elixir_vegetal_depurativo_pilulas_sulphurosas,1883,100,4,4,1,↥,,,,
alcatrao_de_guyot_goudron,1883,100,4,"2,3,4",3,↥,,,,
pilulas_vegeates_assucaradas_bristol,1883,100,4,5,1,↥,,,,
pharmacia_imperial_laboratorio_productos,1883,102,3,"2,3",2,↥,,,,
pilulas_catharticas_ayer,1883,102,3,4,1,↥,,,,
vinho_quinado_dr_macleod,1883,102,4,1,1,↥,,,,
elixir_vegetal_depurativo_pilulas_sulphurosas,1883,102,4,1,1,↥,,,,
ferro_bravais_empobrecimento_sangue,1883,102,4,2,1,↤,↤,,,
peitoral_anacahuita,1883,102,4,2,1,↥,,,,
epilepsia_hysteria_convulsoes,1883,102,4,"3,4",2,↥,,,,
xarope_digitale_labelonye,1883,102,4,"3,4",2,↥,,,,
o_maior_successo_da_epoca_petrolectrina,1883,102,4,5,1,↥,,,,
cognackina_cognac_velho_ardura,1883,102,4,5,1,↥,,,,
noticias_indicacoes_resumida,1883,104,3,"3,4",2,↥,,,,
pilulas_catharticas_ayer,1883,104,3,5,1,↥,,,,
vinho_quinado_dr_macleod,1883,104,4,1,1,↥,,,,
ferro_bravais_empobrecimento_sangue,1883,104,4,1,1,↤,↤,,,
elixir_vegetal_depurativo_pilulas_sulphurosas,1883,104,4,1,1,↥,,,,
xarope_digitale_labelonye,1883,104,4,"2,3",2,↥,,,,
epilepsia_hysteria_convulsoes,1883,104,4,"2,3",2,↥,,,,
cognackina_cognac_velho_ardura,1883,104,4,4,1,↥,,,,
peitoral_anacahuita,1883,104,4,4,1,↥,,,,
oleo_figado_bacalhau,1883,106,3,2,1,↥,,,,
empigens_darthros_pilulas_sulphurosas,1883,106,3,3,1,↥,,,,
molestias_da_pelle_licor_vegetal_depurativo_ferreira_barreto,1883,106,3,3,1,↥,,,,
vinho_quinado_dr_macleod,1883,106,4,1,1,↥,,,,
vinho_xarope_dusart_moldura_quadrada,1883,106,4,"2,3,4",3,↥,,,,
pilulas_catharticas_ayer,1883,106,4,2,1,↥,,,,
elixir_vegetal_depurativo_pilulas_sulphurosas,1883,106,4,3,1,↥,,,,
alcatrao_de_guyot_goudron,1883,106,4,"2,3,4",3,↥,,,,
elixir_vegetal_depurativo_pilulas_sulphurosas,1883,108,4,1,1,↥,,,,
vigor_cabelo_ayer,1883,108,4,1,1,↥,,,,
vinho_xarope_dusart_moldura_quadrada,1883,108,4,"2,3,4",3,↤,↤,,,
oleo_figado_bacalhau,1883,108,4,3,1,↥,,,,
alcatrao_de_guyot_goudron,1883,108,4,"2,3,4",3,↥,,,,
vigor_cabelo_ayer,1883,110,3,3,1,↥,,,,
vermifugo_b_a_fahnestock,1883,110,3,3,1,↦,↦,,,
tonico_oriental_cabello,1883,110,3,4,1,↥,,,,
oleo_ducoux_comprido,1883,110,4,1,1,↥,,,,
elixir_vegetal_depurativo_pilulas_sulphurosas,1883,110,4,1,1,↥,,,,
vinho_quinado_dr_macleod,1883,110,4,2,1,↥,,,,
vinho_chassaing,1883,110,4,2,1,↥,,,,
thesoiro_garganta_pastilhas_gicquel,1883,110,4,"4,5",2,↥,,,,
vigor_cabelo_ayer,1883,112,3,2,1,↥,,,,
vinho_xarope_dusart_moldura_quadrada,1883,112,4,"1,2",2,↤,↤,,,
alcatrao_de_guyot_goudron,1883,112,4,"1,2,3",3,↥,,,,
vinho_quinado_dr_macleod,1883,112,4,3,1,↥,,,,
elixir_vegetal_depurativo_pilulas_sulphurosas,1883,112,4,4,1,↥,,,,
peitoral_anacahuita,1883,112,4,5,1,↥,,,,
tonico_oriental_cabello,1883,114,3,4,1,↥,,,,
vinho_quinado_dr_macleod,1883,114,3,5,1,↥,,,,
xarope_digitale_labelonye,1883,114,4,"1,2",2,↥,,,,
epilepsia_hysteria_convulsoes,1883,114,4,"1,2",2,↥,,,,
elixir_vegetal_depurativo_pilulas_sulphurosas,1883,114,4,2,1,↥,,,,
cognackina_cognac_velho_ardura,1883,114,4,"1,2",2,↥,,,,
extracto_composto_salsaparrilha_ayer,1883,114,4,3,1,↥,,,,
ferro_bravais_empobrecimento_sangue,1883,114,4,5,1,↤,↤,,,
extracto_composto_salsaparrilha_ayer,1883,116,3,2,1,↥,,,,
vinho_quinado_dr_macleod,1883,116,3,2,1,↥,,,,
thesoiro_garganta_pastilhas_gicquel,1883,116,4,"1,2",2,↥,,,,
vermifugo_b_a_fahnestock,1883,116,4,"1,2",2,↥,,,,
vinho_chassaing,1883,116,4,5,1,↥,,,,
oleo_ducoux_comprido,1883,116,4,3,1,↥,,,,
elixir_vegetal_depurativo_pilulas_sulphurosas,1883,116,4,3,1,↥,,,,
agua_florida_murray,1883,116,4,4,1,↥,,,,
vinho_chassaing,1883,116,4,5,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1883,118,3,5,1,↥,,,,
vinho_xarope_dusart_moldura_quadrada,1883,118,4,"1,2",2,↥,,,,
vermifugo_b_a_fahnestock,1883,118,4,"1,2",2,↥,,,,
alcatrao_de_guyot_goudron,1883,118,4,"3,4,5",3,↤,↤,,,
salsaparrilha_bristol,1883,118,4,3,1,↥,,,,
molestias_da_pelle_licor_vegetal_depurativo_ferreira_barreto,1883,118,4,3,1,↥,,,,
empigens_darthros_pilulas_sulphurosas,1883,118,4,4,1,↥,,,,
elixir_vegetal_depurativo_pilulas_sulphurosas,1883,118,4,4,1,↥,,,,
peitoral_cereja_ayer,1883,120,3,4,1,↥,,,,
molestias_da_pelle_licor_vegetal_depurativo_ferreira_barreto,1883,120,3,5,1,↥,,,,
vinho_extracto_figado_bacalhao_chevrier,1883,120,4,"1,2",2,↥,,,,
vermifugo_b_a_fahnestock,1883,120,4,"1,2",2,↥,,,,
empobrecimento_do_sangue_ferro_bravais,1883,120,4,"1,2",2,↥,,,,
elixir_vegetal_depurativo_pilulas_sulphurosas,1883,120,4,2,1,↥,,,,
fortificante_anti-febril_cognackina_em_pé,1883,120,4,3,1,↥,,,,
pharmacia_imperial_laboratorio_productos,1883,120,4,"4,5",2,↥,,,,
peitoral_anacahuita,1883,120,4,4,1,↥,,,,
thesoiro_garganta_pastilhas_gicquel,1883,122,4,"1,2",2,↥,,,,
vermifugo_b_a_fahnestock,1883,122,4,"1,2",2,↥,,,,
oleo_ducoux_comprido,1883,122,4,3,1,↥,,,,
vinho_chassaing,1883,122,4,4,1,↥,,,,
peitoral_cereja_ayer,1883,122,4,5,1,↥,,,,
pilulas_vegeates_assucaradas_bristol,1883,124,3,3,1,↥,,,,
peitoral_cereja_ayer,1883,124,3,4,1,↥,,,,
thesoiro_garganta_pastilhas_gicquel,1883,124,4,"1,2",2,↥,,,,
vinho_chassaing,1883,124,4,1,1,↥,,,,
vermifugo_b_a_fahnestock,1883,124,4,"3,4",2,↥,,,,
oleo_ducoux_comprido,1883,124,4,3,1,↥,,,,
o_maior_successo_da_epoca_petrolectrina,1883,124,4,5,1,↥,,,,
pilulas_catharticas_ayer,1883,126,3,4,1,↥,,,,
empobrecimento_do_sangue_ferro_bravais,1883,126,4,"1,2",2,↥,,,,
vermifugo_b_a_fahnestock,1883,126,4,"3,4",2,↥,,,,
peitoral_anacahuita,1883,126,4,4,1,↥,,,,
o_maior_successo_da_epoca_petrolectrina,1883,126,4,5,1,↥,,,,
pilulas_catharticas_ayer,1883,128,3,2,1,↥,,,,
oleo_figado_bacalhau,1883,128,3,4,1,↥,,,,
vinho_extracto_figado_bacalhao_chevrier,1883,128,4,"1,2",2,↥,,,,
vermifugo_b_a_fahnestock,1883,128,4,"1,2",2,↥,,,,
empobrecimento_do_sangue_ferro_bravais,1883,128,4,3,1,↤,↤,,,
o_maior_successo_da_epoca_petrolectrina,1883,128,4,3,1,↥,,,,
fortificante_anti-febril_cognackina_em_pé,1883,128,4,4,1,↥,,,,
pilulas_vegeates_assucaradas_bristol,1883,130,3,4,1,↥,,,,
pilulas_catharticas_ayer,1883,130,3,4,1,↥,,,,
vinho_quinado_dr_macleod,1883,130,3,4,1,↥,,,,
thesoiro_garganta_pastilhas_gicquel,1883,130,4,"1,2",2,↥,,,,
oleo_ducoux_comprido,1883,130,4,3,1,↥,,,,
fortificante_anti-febril_cognackina_em_pé,1883,130,4,5,1,↥,,,,
o_maior_successo_da_epoca_petrolectrina,1883,130,4,5,1,↥,,,,
vermifugo_b_a_fahnestock,1883,130,4,5,1,↤,↤,,,
vigor_cabelo_ayer,1883,132,3,2,1,↥,,,,
empobrecimento_do_sangue_ferro_bravais,1883,132,4,"3,4",2,↥,,,,
peitoral_anacahuita,1883,132,4,5,1,↥,,,,
o_maior_successo_da_epoca_petrolectrina,1883,132,4,5,1,↥,,,,
vigor_cabelo_ayer,1883,134,3,4,1,↥,,,,
ferro_bravais_empobrecimento_sangue,1883,134,4,"1,2",2,↥,,,,
fortificante_anti-febril_cognackina_em_pé,1883,134,4,4,1,↥,,,,
o_maior_successo_epocha,1883,134,4,4,1,↥,,,,
oleo_figado_bacalhau,1883,134,4,4,1,↥,,,,
vigor_cabelo_ayer,1883,136,3,3,1,↥,,,,
pilulas_vegeates_assucaradas_bristol,1883,136,3,5,1,↥,,,,
ferro_bravais_empobrecimento_sangue,1883,136,4,1,1,↦,↦,,,
epilepsia_hysteria_convulsoes,1883,136,4,"2,3",2,↥,,,,
cognackina_cognac_velho_ardura,1883,136,4,"2,3",2,↥,,,,
xarope_digitale_labelonye,1883,136,4,"4,5",2,↥,,,,
extracto_composto_salsaparrilha_ayer,1883,138,3,4,1,↥,,,,
ferro_bravais_empobrecimento_sangue,1883,138,4,"2,3",2,↥,,,,
vinho_extracto_figado_bacalhao_chevrier,1883,138,4,"2,3",2,↥,,,,
peitoral_anacahuita,1883,138,4,4,1,↥,,,,
o_maior_successo_epocha,1883,138,4,4,1,↥,,,,
oleo_figado_bacalhau,1883,140,3,4,1,↥,,,,
vinho_extracto_figado_bacalhao_chevrier,1883,140,4,"2,3",2,↥,,,,
ferro_bravais_empobrecimento_sangue,1883,140,4,"2,3",2,↥,,,,
fortificante_anti-febril_cognackina_em_pé,1883,140,4,4,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1883,140,4,5,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1883,142,3,3,1,↥,,,,
pilulas_vegeates_assucaradas_bristol,1883,142,3,5,1,↥,,,,
xarope_digitale_labelonye,1883,142,4,"1,2",2,↥,,,,
epilepsia_hysteria_convulsoes,1883,142,4,"1,2",2,↥,,,,
cognackina_cognac_velho_ardura,1883,142,4,3,1,↤,↤,,,
licor_coca,1883,144,3,1,1,↥,,,,
pharmacia_imperial_laboratorio_productos,1883,144,3,"2,3",2,↥,,,,
vermifugo_b_a_fahnestock,1883,144,3,"2,3",2,↥,,,,
peitoral_cereja_ayer,1883,144,3,4,1,↥,,,,
empobrecimento_do_sangue_ferro_bravais,1883,144,4,"3,4",2,↥,,,,
peitoral_anacahuita,1883,144,4,5,1,↥,,,,
peitoral_cereja_ayer,1883,146,3,5,1,↥,,,,
empobrecimento_do_sangue_ferro_bravais,1883,146,4,"1,2",2,↥,,,,
licor_coca,1883,146,4,3,1,↥,,,,
vermifugo_b_a_fahnestock,1883,148,3,"3,4",2,↥,,,,
tonico_oriental_cabello,1883,148,3,3,1,↥,,,,
thesoiro_garganta_pastilhas_gicquel,1883,148,4,"1,2",2,↥,,,,
oleo_ducoux_comprido,1883,148,4,3,1,↥,,,,
o_maior_successo_epocha,1883,148,4,4,1,↥,,,,
vinho_chassaing,1883,148,4,4,1,↥,,,,
pilulas_catharticas_ayer,1883,148,4,5,1,↥,,,,
cura_asthma,1883,148,4,5,1,↥,,,,
o_maior_successo_epocha,1883,150,3,2,1,↥,,,,
pilulas_catharticas_ayer,1883,150,3,3,1,↥,,,,
empobrecimento_do_sangue_ferro_bravais,1883,150,4,"1,2",2,↥,,,,
cura_asthma,1883,150,4,3,1,↥,,,,
agua_florida_murray,1883,150,4,4,1,↥,,,,
vermifugo_b_a_fahnestock,1883,152,3,5,1,↤,↤,,,
cura_asthma,1883,152,4,1,1,↥,,,,
vinho_chassaing,1883,152,4,1,1,↥,,,,
thesoiro_garganta_pastilhas_gicquel,1883,152,4,"2,3",2,↥,,,,
o_maior_successo_epocha,1883,152,4,2,1,↥,,,,
oleo_ducoux_comprido,1883,152,4,4,1,↥,,,,
pilulas_catharticas_ayer,1883,152,4,4,1,↥,,,,
salsaparrilha_bristol,1883,152,4,5,1,↥,,,,
tonico_oriental_cabello,1883,154,3,3,1,↥,,,,
thesoiro_garganta_pastilhas_gicquel,1883,154,4,1,1,↥,,,,
vinho_chassaing,1883,154,4,3,1,↥,,,,
oleo_ducoux_comprido,1883,154,4,4,1,↥,,,,
cura_asthma,1883,154,4,5,1,↥,,,,
vigor_cabelo_ayer,1883,154,4,5,1,↥,,,,
agua_florida_murray,1883,156,3,5,1,↥,,,,
alcatrao_de_guyot_goudron,1883,156,4,"3,4,5",3,↥,,,,
cura_asthma,1883,156,4,4,1,↥,,,,
vigor_cabelo_ayer,1883,156,4,4,1,↥,,,,
pilulas_vermifugas_dr_oliveira,1883,156,4,5,1,↥,,,,
vinho_xarope_dusart_moldura_quadrada,1883,156,4,"3,4,5",3,↥,,,,
cura_asthma,1883,158,3,4,1,↥,,,,
vinho_xarope_dusart_moldura_quadrada,1883,158,4,"1,2,3",3,↥,,,,
alcatrao_de_guyot_goudron,1883,158,4,"1,2,3",3,↥,,,,
pilulas_vermifugas_dr_oliveira,1883,158,4,3,1,↥,,,,
vigor_cabelo_ayer,1883,158,4,4,1,↥,,,,
cura_asthma,1883,160,4,1,1,↥,,,,
fortificante_anti-febril_cognackina_em_pé,1883,160,4,1,1,↥,,,,
vinho_extracto_figado_bacalhao_chevrier,1883,160,4,"2,3",2,↥,,,,
tonico_oriental_cabello,1883,160,4,2,1,↥,,,,
o_maior_successo_epocha,1883,160,4,2,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1883,160,4,3,1,↥,,,,
ferro_bravais_empobrecimento_sangue,1883,160,4,5,1,↤,↤,,,
extracto_composto_salsaparrilha_ayer,1883,162,3,4,1,↥,,,,
agua_florida_murray,1883,162,3,4,1,↥,,,,
cura_asthma,1883,162,4,1,1,↥,,,,
vinho_xarope_dusart_moldura_quadrada,1883,162,4,"2,3,4",3,↥,,,,
alcatrao_de_guyot_goudron,1883,162,4,"2,3,4",3,↥,,,,
vermifugo_b_a_fahnestock,1883,162,4,"4,5",2,↥,,,,
extracto_composto_salsaparrilha_ayer,1883,164,3,2,1,↥,,,,
pilulas_vermifugas_dr_oliveira,1883,164,3,3,1,↥,,,,
salsaparrilha_bristol,1883,164,3,4,1,↥,,,,
cura_asthma,1883,164,4,3,1,↥,,,,
epilepsia_hysteria_convulsoes,1883,164,4,"4,5",2,↥,,,,
xarope_digitale_labelonye,1883,164,4,"4,5",2,↥,,,,
ferro_bravais_empobrecimento_sangue,1883,164,4,4,1,↤,↤,,,
cognackina_cognac_velho_ardura,1883,164,4,5,1,↤,↤,,,
vermifugo_b_a_fahnestock,1883,164,4,"4,5",2,↥,,,,
o_maior_successo_epocha,1883,166,3,5,1,↥,,,,
peitoral_cereja_ayer,1883,166,4,2,1,↥,,,,
tonico_oriental_cabello,1883,166,4,2,1,↥,,,,
pilulas_vermifugas_dr_oliveira,1883,166,4,2,1,↥,,,,
cura_asthma,1883,166,4,2,1,↥,,,,
thesoiro_garganta_pastilhas_gicquel,1883,166,4,"3,4",2,↥,,,,
oleo_ducoux_comprido,1883,166,4,4,1,↥,,,,
vinho_xarope_dusart_moldura_quadrada,1883,168,4,"2,3,4",3,↥,,,,
pilulas_vermifugas_dr_oliveira,1883,168,4,2,1,↥,,,,
cura_asthma,1883,168,4,2,1,↥,,,,
vermifugo_b_a_fahnestock,1883,168,4,"3,4",2,↥,,,,
peitoral_cereja_ayer,1883,168,4,3,1,↥,,,,
alcatrao_de_guyot_goudron,1883,168,4,"2,3,4",3,↥,,,,
agua_florida_murray,1883,168,4,5,1,↥,,,,
vinho_extracto_figado_bacalhao_chevrier,1883,170,4,"1,2",2,↥,,,,
cura_asthma,1883,170,4,2,1,↥,,,,
pilulas_vermifugas_dr_oliveira,1883,170,4,3,1,↥,,,,
o_maior_successo_epocha,1883,170,4,4,1,↥,,,,
ferro_bravais_empobrecimento_sangue,1883,170,4,4,1,↤,↤,,,
fortificante_anti-febril_cognackina_em_pé,1883,170,4,5,1,↥,,,,
salsaparrilha_bristol,1883,170,4,5,1,↥,,,,
peitoral_cereja_ayer,1883,170,4,5,1,↥,,,,
pharmacia_imperial_laboratorio_productos,1883,172,3,"2,3",2,↥,,,,
tonico_oriental_cabello,1883,172,3,2,1,↥,,,,
pilulas_catharticas_ayer,1883,172,3,4,1,↥,,,,
vinho_chassaing,1883,172,3,4,1,↥,,,,
cura_asthma,1883,172,3,5,1,↥,,,,
pilulas_vermifugas_dr_oliveira,1883,172,4,1,1,↥,,,,
thesoiro_garganta_pastilhas_gicquel,1883,172,4,"4,5",2,↥,,,,
oleo_ducoux_comprido,1883,172,4,4,1,↥,,,,
,1883,174,,,,,,,,
,1883,176,,,,,,,,
o_maior_successo_epocha,1883,178,3,4,1,↥,,,,
vermifugo_b_a_fahnestock,1883,178,3,5,1,↦,↦,,,
vigor_cabelo_ayer,1883,178,4,3,1,↥,,,,
tonico_oriental_cabello,1883,178,4,3,1,↥,,,,
thesoiro_garganta_pastilhas_gicquel,1883,178,4,"4,5",2,↥,,,,
oleo_ducoux_comprido,1883,178,4,4,1,↥,,,,
productos_pharmaceutico_ezequici_6itens,1883,178,4,5,1,↥,,,,
vinho_chassaing,1883,178,4,5,1,↥,,,,
vigor_cabelo_ayer,1883,180,3,4,1,↥,,,,
agua_florida_murray,1883,180,3,4,1,↥,,,,
vinho_quinado_dr_macleod,1883,180,4,2,1,↥,,,,
xarope_digitale_labelonye,1883,180,4,"3,4",2,↥,,,,
cognackina_cognac_velho_ardura,1883,180,4,"3,4",2,↥,,,,
epilepsia_hysteria_convulsoes,1883,180,4,"3,4",2,↥,,,,
ferro_bravais_empobrecimento_sangue,1883,180,4,"3,4",2,↥,,,,
productos_pharmaceutico_ezequici_6itens,1883,180,4,5,1,↥,,,,
grageas_doutor_marsh,1883,182,3,4,1,↥,,,,
vigor_cabelo_ayer,1883,182,3,4,1,↥,,,,
salsaparrilha_bristol,1883,182,3,4,1,↥,,,,
o_maior_successo_epocha,1883,182,4,1,1,↥,,,,
empobrecimento_do_sangue_ferro_bravais,1883,182,4,"2,3",2,↥,,,,
productos_pharmaceutico_ezequici_6itens,1883,182,4,4,1,↥,,,,
tonico_oriental_cabello,1883,184,3,5,1,↥,,,,
productos_pharmaceutico_ezequici_6itens,1883,184,4,1,1,↥,,,,
grageas_doutor_marsh,1883,184,4,1,1,↥,,,,
vinho_quinado_dr_macleod,1883,184,4,2,1,↥,,,,
epilepsia_hysteria_convulsoes,1883,184,4,"4,5",2,↥,,,,
cognackina_cognac_velho_ardura,1883,184,4,4,1,↤,↤,,,
ferro_bravais_empobrecimento_sangue,1883,184,4,4,1,↤,↤,,,
extracto_composto_salsaparrilha_ayer,1883,184,4,5,1,↥,,,,
o_maior_successo_epocha,1883,184,4,5,1,↥,,,,
xarope_digitale_labelonye,1883,184,4,"4,5",2,↥,,,,
extracto_composto_salsaparrilha_ayer,1883,186,3,4,1,↥,,,,
oleo_figado_bacalhau,1883,186,3,4,1,↥,,,,
productos_pharmaceutico_ezequici_6itens,1883,186,4,1,1,↥,,,,
vinho_xarope_dusart_moldura_quadrada,1883,186,4,"2,3,4",3,↥,,,,
o_maior_successo_epocha,1883,186,4,2,1,↥,,,,
alcatrao_de_guyot_goudron,1883,186,4,"2,3,4",3,↥,,,,
pilulas_vegeates_assucaradas_bristol,1883,188,3,4,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1883,188,3,4,1,↥,,,,
vinho_chassaing,1883,188,3,5,1,↥,,,,
productos_pharmaceutico_ezequici_6itens,1883,188,4,1,1,↥,,,,
thesoiro_garganta_pastilhas_gicquel,1883,188,4,"2,3",2,↥,,,,
oleo_ducoux_comprido,1883,188,4,2,1,↥,,,,
peitoral_cereja_ayer,1883,190,3,4,1,↥,,,,
peitoral_anacahuita,1883,190,3,4,1,↥,,,,
grageas_doutor_marsh,1883,190,3,5,1,↥,,,,
productos_pharmaceutico_ezequici_6itens,1883,190,4,2,1,↥,,,,
vinho_xarope_dusart_moldura_quadrada,1883,190,4,"3,4,5",3,↥,,,,
alcatrao_de_guyot_goudron,1883,190,4,"3,4,5",3,↥,,,,
peitoral_cereja_ayer,1883,192,3,5,1,↥,,,,
pilulas_vegeates_assucaradas_bristol,1883,194,3,4,1,↥,,,,
peitoral_cereja_ayer,1883,194,3,4,1,↥,,,,
vinho_chassaing,1883,194,3,4,1,↥,,,,
thesoiro_garganta_pastilhas_gicquel,1883,194,4,"2,3",2,↥,,,,
oleo_ducoux_comprido,1883,194,4,5,1,↥,,,,
pilulas_catharticas_ayer,1883,196,3,4,1,↥,,,,
empobrecimento_do_sangue_ferro_bravais,1883,196,4,"1,2",2,↥,,,,
CognackinA_inciais_gigantes,1883,196,4,"1,2",2,↥,,,,
o_unico_vinho,1883,196,4,3,1,↥,,,,
productos_pharmaceutico_ezequici_6itens,1883,196,4,3,1,↥,,,,
peitoral_anacahuita,1883,196,4,4,1,↥,,,,
oleo_figado_bacalhau,1883,198,3,3,1,↥,,,,
pilulas_catharticas_ayer,1883,198,3,4,1,↥,,,,
pharmacia_imperial_laboratorio_productos,1883,198,4,"1,2",2,↥,,,,
thesoiro_garganta_pastilhas_gicquel,1883,198,4,"3,4",2,↥,,,,
oleo_ducoux_comprido,1883,198,4,3,1,↥,,,,
productos_pharmaceutico_ezequici_6itens,1883,198,4,4,1,↥,,,,
productos_pharmaceutico_ezequici_6itens,1883,200,3,3,1,↥,,,,
pilulas_catharticas_ayer,1883,200,3,4,1,↥,,,,
pilulas_catharticas_ayer,1883,200,3,4,1,↥,,,,
oleo_ducoux_comprido,1883,200,3,5,1,↥,,,,
thesoiro_garganta_pastilhas_gicquel,1883,200,4,"3,4",2,↥,,,,
peitoral_anacahuita,1883,202,3,2,1,↥,,,,
vigor_cabelo_ayer,1883,202,3,2,1,↥,,,,
oleo_ducoux_garrafa_no_meio,1883,202,4,"3,4",2,↥,,,,
pastilhas_gicquel,1883,202,4,"3,4",2,↥,,,,
o_unico_vinho,1883,202,4,5,1,↥,,,,
vigor_cabelo_ayer,1883,204,3,4,1,↥,,,,
empobrecimento_do_sangue_ferro_bravais,1883,204,4,"1,2",2,↥,,,,
oleo_figado_bacalhau,1883,204,4,5,1,↥,,,,
vigor_cabelo_ayer,1883,206,3,1,1,↥,,,,
oleo_ducoux_garrafa_no_meio,1883,206,3,"2,3",2,↥,,,,
pastilhas_gicquel,1883,206,3,"4,5",2,↥,,,,
pilulas_vegeates_assucaradas_bristol,1883,206,3,5,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1883,208,3,3,1,↥,,,,
peitoral_anacahuita,1883,208,3,3,1,↥,,,,
productos_pharmaceutico_ezequici_6itens,1883,208,3,4,1,↥,,,,
thesoiro_garganta_pastilhas_gicquel,1883,208,4,"3,4",2,↥,,,,
oleo_ducoux_comprido,1883,208,4,4,1,↥,,,,
vinho_chassaing,1883,208,4,5,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1883,210,4,1,1,↥,,,,
oleo_ducoux_garrafa_no_meio,1883,210,4,"4,5",2,↥,,,,
pastilhas_gicquel,1883,210,4,"4,5",2,↥,,,,
oleo_figado_bacalhau,1883,210,4,5,1,↥,,,,
vinho_quinado_dr_macleod,1883,212,4,3,1,↥,,,,
productos_pharmaceutico_ezequici_6itens,1883,212,4,3,1,↥,,,,
pilulas_vegeates_assucaradas_bristol,1883,212,4,4,1,↥,,,,
extracto_composto_salsaparrilha_ayer,1883,212,4,4,1,↥,,,,
pharmacia_imperial_laboratorio_productos,1883,212,5,"1,2",2,↥,,,,
thesoiro_garganta_pastilhas_gicquel,1883,212,5,"3,4",2,↥,,,,
grageas_doutor_marsh,1883,212,5,4,1,↥,,,,
oleo_ducoux_comprido,1883,212,5,5,1,↥,,,,
vinho_chassaing,1883,212,5,5,1,↥,,,,
peitoral_cereja_ayer,1883,214,3,5,1,↥,,,,
grageas_doutor_marsh,1883,214,4,2,1,↥,,,,
vinho_xarope_dusart_moldura_quadrada,1883,214,4,"3,4,5",3,↥,,,,
alcatrao_de_guyot_goudron,1883,214,4,"3,4,5",3,↥,,,,
peitoral_cereja_ayer,1883,216,3,4,1,↥,,,,
oleo_figado_bacalhau,1883,216,3,5,1,↥,,,,
productos_pharmaceutico_ezequici_6itens,1883,216,4,2,1,↥,,,,
vinho_quinado_dr_macleod,1883,216,4,3,1,↥,,,,
empobrecimento_do_sangue_ferro_bravais,1883,216,4,"4,5",2,↥,,,,
peitoral_cereja_ayer,1883,218,3,4,1,↥,,,,
pastilhas_gicquel,1883,218,4,"2,3",2,↥,,,,
oleo_ducoux_garrafa_no_meio,1883,218,4,"2,3",2,↥,,,,
o_unico_vinho,1883,218,4,4,1,↥,,,,
vinho_quinado_dr_macleod,1883,218,4,5,1,↥,,,,
vinho_quinado_dr_macleod,1883,220,3,1,1,↥,,,,
peitoral_cereja_ayer,1883,220,3,4,1,↥,,,,
peitoral_anacahuita,1883,220,3,4,1,↥,,,,
productos_pharmaceutico_ezequici_6itens,1883,220,4,2,1,↥,,,,
empobrecimento_do_sangue_ferro_bravais,1883,220,4,"3,4",2,↥,,,,
vinho_quinado_dr_macleod,1883,222,3,4,1,↥,,,,
epilepsia_hysteria_convulsoes,1883,222,4,"3,4",2,↥,,,,
oleo_figado_bacalhau,1883,222,4,4,1,↥,,,,
cognackina_cognac_velho_ardura,1883,222,4,34,2,↥,,,,
peitoral_cereja_ayer,1883,222,4,3,1,↥,,,,
ferro_bravais_empobrecimento_sangue,1883,222,4,4,1,↤,↤,,,
productos_pharmaceutico_ezequici_6itens,1883,222,4,5,1,↥,,,,
escrophulas,1883,224,3,2,1,↥,,,,
vinho_quinado_dr_macleod,1883,224,3,5,1,↥,,,,
peitoral_cereja_ayer,1883,224,4,3,1,↥,,,,
pilulas_vegeates_assucaradas_bristol,1883,224,4,4,1,↥,,,,
vinho_chassaing,1883,224,4,5,1,↥,,,,
productos_pharmaceutico_ezequici_6itens,1883,224,4,6,1,↥,,,,
thesoiro_garganta_pastilhas_gicquel,1883,224,4,"4,5",2,↥,,,,
oleo_ducoux_comprido,1883,224,4,4,1,↥,,,,
productos_pharmaceutico_ezequici_6itens,1883,226,4,2,1,↥,,,,
darthos_rheumatismo_coceiras_empingens,1883,226,4,2,1,↥,,,,
thesoiro_garganta_pastilhas_gicquel,1883,226,4,"3,4",2,↥,,,,
